no,date,username,tweet
258,Sun Mar 10 14:18:34 +0000 2019,Hanye62586763,"RT @RajaPurwa: Kpd Yth Pak @jokowi 

Mohon maaf, bapak dituduh sudah di Ariel-in seperti Luna Maya kata 
? @TeddyGusnaidi 

Sakit jiwa nie…"
259,Sun Mar 10 14:18:35 +0000 2019,Ra_Ria_Rana,"RT @hagia_sofia: @prabowo Tolong yah Pak Moel @Dr_Moeldoko klo gak mampu merangkul Nissa &amp; Sabyan gambus, gk perlu kerahkan gerakan kekanak…"
260,Sun Mar 10 14:18:35 +0000 2019,PrakosoSoelarno,"RT @maspiyuuu: Survey Polmark Eep: Prabowo Berpeluang Menang, Jokowi Sedang Dihukum Rakyat https://t.co/ZhxzscJAIk https://t.co/BUgNDUxxh7"
261,Sun Mar 10 14:18:36 +0000 2019,KsDungu200,"RT @aenya_aerii: @N0essChe @betweenstars___ @Vife70664464 @prabowo @sandiuno @Aswin_Fadillah @shabahate @Tyo_rahj @SusandraWardan1 Hayuuk
#…"
262,Sun Mar 10 14:18:36 +0000 2019,Endah90926746,"RT @BasukiAyu: Subhanallah...
Seorang ibu bersujud dan kemudian pingsan memohon ganti untung  dr pemerintah saat peresmian tol dan pelabuha…"
263,Sun Mar 10 14:18:36 +0000 2019,cojack981,"RT @Malw1ka: ""Kami Manusia Biasa,
Kami Ingin Jadi Alat..
Alat Seluruh Rakyat Indonesia.
Bersama² Kita Akan Mencapai Apa Yg Kita Cita²kan.
A…"
264,Sun Mar 10 14:18:36 +0000 2019,fikri123159,"RT @PadiOyan: @HanifMaarif1 @PDjongkara yakin @prabowo menang
#GuePengenPemimpinJujur 
#2019PrabowoPresidenRI"
265,Sun Mar 10 14:18:36 +0000 2019,KartaJaya9,"RT @anonchristi: Tolong sampaikan kepada Ansor bahwa ada Tionghoa dan non-muslim seperti kami di balik Prabowo.

Kamu tidak perlu centeng-c…"
266,Sun Mar 10 14:18:37 +0000 2019,Ad1winat4,s e p a k a t ?
267,Sun Mar 10 14:18:37 +0000 2019,godonvar,@fadlirinsa @prabowo @sandiuno @Gerindra @DOdy_Lukas____ @mss_apasaja @opposite6890 Utang saham lunasin dulu
268,Sun Mar 10 14:18:38 +0000 2019,montanus82,"RT @Valhalla_Asgard: Tim Yakin Prabowo-Sandi Menang 80 Persen di Kota Bandung 

#RakyatPilihPrabowoDanSandi

Saatnya Indonesia Adil dan Mak…"
269,Sun Mar 10 14:18:39 +0000 2019,LingWinata81,RT @zaenalkase: Kalau dilihat dari segi kepuasan rakyat untuk kembali memilih pak @jokowi  sanget besar peluang pak @jokowi  untuk kembali…
270,Sun Mar 10 14:18:40 +0000 2019,ehpret,"RT @MarikaRahman_: emang dia gak tau, itu emak emak bercadar kerja keras bantuin prabowo....
kok ngenyek bgt sih.... hormati dong perempuan…"
271,Sun Mar 10 14:18:40 +0000 2019,yandwiputra,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
272,Sun Mar 10 14:18:40 +0000 2019,BudiWal18287336,RT @Dr_HLuck15: Niy bukti surat pemecatan @prabowo dan tanda tangan 7 Lenjen yg menangani kasus pelanggaran HAM... ??? https://t.co/FKKo3Tr…
273,Sun Mar 10 14:18:41 +0000 2019,anwarsadat87,"RT @UtuhWibowo: Top trends (TT) tagar tiap hari diborong para pendukung 02 @Prabowo @Sandiuno

Luar biasa solid netizen para pejuang 02 di…"
274,Sun Mar 10 14:18:41 +0000 2019,JabreakYudha,"RT @laskar_minang: MAAF???

Hanya buat pendukung Pak @prabowo supaya semakin yakin pilih 02?

#PakPrabowoKapanFolbeknya https://t.co/2hogN0…"
275,Sun Mar 10 14:18:41 +0000 2019,nanosu35,RT @Vife70664464: @Bellysetiawan92 @DoraemonLTE_PhP @nanosu35 @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe @between…
276,Sun Mar 10 14:18:41 +0000 2019,KsDungu200,"RT @amsalri: @N0essChe @prabowo @sandiuno Luar Biasa...
#RakyatPilihPrabowoDanSandi 
#RakyatPilihPrabowoDanSandi 
@prabowo @sandiuno"
277,Sun Mar 10 14:18:41 +0000 2019,aiscantiq,Astaghfirulloh Pak Presiden dengarkan suara rakyatmu yg terluka didetik2 terakhirmu. Jadilah kepemimpinanmu Khusnul… https://t.co/lmXl6yemB6
278,Sun Mar 10 14:18:42 +0000 2019,Ryan4693,"RT @JamanSulit: Alhamdulillah, Aa Gym Kedatangan Sahabat Lama Pak @prabowo Subianto Di Darut Tahid Bandung. https://t.co/s0NHvj647S"
279,Sun Mar 10 14:18:42 +0000 2019,nanosu35,RT @Bellysetiawan92: @Vife70664464 @nanosu35 @DoraemonLTE_PhP @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe @between…
280,Sun Mar 10 14:18:42 +0000 2019,Fathull44192365,"RT @ObengBogel: @BerniKusen @GazimGezim @mohmahfudmd Menolong sesama manusia itu udah jadi kewajiban manusia, tp melakukan kekerasan jelas…"
281,Sun Mar 10 14:18:43 +0000 2019,Nz72Rini,"RT @GDetektif: Disana Sepi 
Disini Sepi 
Dimana mana Acaraku sepi 

Lala lala lala lala lala 
( yang gak ikut nyanyi  berarti kalian penduk…"
282,Sun Mar 10 14:18:43 +0000 2019,arisulya,"RT @Valhalla_Asgard: Temui Pendiri Rumah Zakat, Sandiaga: Kang Abu Syauqi Guru Saya 

#RakyatPilihPrabowoDanSandi

Saatnya Indonesia Adil d…"
283,Sun Mar 10 14:18:43 +0000 2019,AbuAisy73,"RT @EDitektif: ""Katanya ganti untung tapi tanah kami hanya mau dipatok dengan harga Rp3.500 permeter, itu tidak manusiawi,"" ucap Muallim, R…"
284,Sun Mar 10 14:18:44 +0000 2019,agustrihutomo1,"RT @rizaahmadmusic: Pesawat Pribadi Prabowo tidal dikasih izin mendarat di Banjarmasin! 
Konser tribute Ahmad Dhani Hadapi Dengan Senyuman…"
285,Sun Mar 10 14:18:44 +0000 2019,JLatunda,"Ma?ruf Amin sebagai kyai ternama, didukung oleh luasnya pesantren dan ratusan ribu santri di seluruh Indonesia. Apa… https://t.co/HFUjJ1Xfsy"
286,Sun Mar 10 14:18:46 +0000 2019,iwansajjahdah,"RT @S0N_2000: ""Saya malah dibilang 'Prabowo bisa apa? Prabowo ngerti apa soal  ekonomi?' Memang saya tak punya gelar, tapi saya punya akal…"
287,Sun Mar 10 14:18:45 +0000 2019,indahap07067259,"Jika sudah terbongar seperti ini, seperti biasa pihak Prabowo-Sandi langsung berkelit. Yeuh berkelit mulu deh Bamba… https://t.co/eP7x5KXexv"
288,Sun Mar 10 14:18:46 +0000 2019,hrismayer,"RT @geloraco: Prabowo: Memang Saya Tak Punya Gelar, tapi Saya Punya Akal Sehat
 #ILCSambharMenyambar #GuePenginPemimpinJujur
https://t.co/A…"
289,Sun Mar 10 14:18:47 +0000 2019,kopikitadotcom,RT @maspiyuuu: Nissa Sabyan Gak Boleh Berpolitik Karena Dukung Prabowo-Sandi? Terus Cuma Kalian Yang Boleh… https://t.co/T5Gb4eT8PA
290,Sun Mar 10 14:18:48 +0000 2019,sinaga_zulandi,"Betul.. Betul.. Betul bg @sandiuno

#17AprilEmak2KepungTPS
#17AprilCoblosPrabowoSandi

Sandiaga: TPS itu singkatan… https://t.co/KZaCrvkvkh"
291,Sun Mar 10 14:18:48 +0000 2019,Ingin_Bersuara,"RT @CintaNKRI12: Karna Bapak @prabowo tdk dikasih mndarat Pesawat nya  di Banjarmasin , sehinga smua Bendera  #Jancuk diturunin sama Rakyat…"
292,Sun Mar 10 14:18:48 +0000 2019,AbuAisy73,"RT @HukumDan: TKN : Pak Prabowo punya data 11 ribu trilliun..pertanyaan saya..Pak Prabowo data 11 ribu trilliun dari mana ..??
BPN : Dari P…"
293,Sun Mar 10 14:18:48 +0000 2019,krisnaplano,"RT @TheArieAir: Memoles Prabowo agar nampak seperti Islami

Sama sulitnya dengan

Memoles Ratna agar nampak seperti Raisa https://t.co/RLHn…"
294,Sun Mar 10 14:18:49 +0000 2019,adelukman21,@ILCtv1 @karniilyas @AndiArief__ @jokowi @prabowo #ILCSambharMenyambar #ILCSambharMenyambar #ILCShambarMenyambar enak nih kayaknya nih
295,Sun Mar 10 14:18:49 +0000 2019,richan51yahooc1,@Vife70664464 @Bellysetiawan92 @DoraemonLTE_PhP @nanosu35 @Suparno08052468 @senapati_New @shabahate… https://t.co/phaRNDAgnE
296,Sun Mar 10 14:18:50 +0000 2019,Abdi_Rhm,"RT @BasukiAyu: Subhanallah...
Seorang ibu bersujud dan kemudian pingsan memohon ganti untung  dr pemerintah saat peresmian tol dan pelabuha…"
297,Sun Mar 10 14:18:50 +0000 2019,KsDungu200,"RT @HDouboegiez: @N0essChe @prabowo @sandiuno Tetap dukung @prabowo @sandiuno  Menuju Indonesia Menang Indonesia Adil &amp; Makmur

#RakyatPili…"
298,Sun Mar 10 14:18:52 +0000 2019,Nz72Rini,"RT @Ikrimah2008: @GDetektif @prabowo @sandiuno Boleh ketawa ga
@prabowo @sandiuno 
#RakyatPilihPrabowoDanSandi"
299,Sun Mar 10 14:18:52 +0000 2019,arisulya,"RT @zidanelaw02: Tagar kita Minggu sore ceria ? 

#RakyatPilihPrabowoDanSandi #RakyatPilihPrabowoDanSandi 

Mari berjuang bersama untuk mew…"
300,Sun Mar 10 14:18:53 +0000 2019,jamalbalbed,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
301,Sun Mar 10 14:18:54 +0000 2019,agustrihutomo1,RT @CaptYudi: info terbaru pesawat pribadi pak prabowo tdk dapat ijin untuk mendarat di bandara Samsudinnoor Banjarmasin.utk menghadiri hau…
302,Sun Mar 10 14:18:56 +0000 2019,as_pmas,"@marierteman Ini nih acara pak Pol ?
https://t.co/rzSjozKocC"
303,Sun Mar 10 14:18:56 +0000 2019,Arifzaidhan,"RT @kangdede78: Jangan jumawa, terus bekerja keras door to door, kampanye yg positive, jgn ikut""an sebar hoax.

Untuk menang kita harus bek…"
304,Sun Mar 10 14:18:56 +0000 2019,02Abidzar,"RT @Summ3rMist: Innalilahi Wainnalilahi Rojiun #RakyatPilihPrabowoDanSandi @prabowo @sandiuno

https://t.co/Wu37TNPATo"
305,Sun Mar 10 14:18:56 +0000 2019,HmmurahMurahhm,"RT @Weny_Friaty: Salam perjuangan Prabowo Sandi dari kami gabungan simpul relawan Srikandi PADI ??

#sekbersrikandi #srikandipadi #17AprilE…"
306,Sun Mar 10 14:18:56 +0000 2019,Prisna19,"RT @MichelAdamNew: PRABOWO GETARKAN HATI KIAI

KIAI TASIKMALAYA:
""KMA mau berkunjung, saya kok merasa sangat sibuk. 
PRABOWO mau berkunjung…"
307,Sun Mar 10 14:18:56 +0000 2019,aiek_esthreem,"@erna_st @naburjugroup #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres @prabowo Cawapres @sandiuno… https://t.co/XE8udWDe1b"
308,Sun Mar 10 14:18:56 +0000 2019,abiamr1,"@KingsViral @Maulana_Tigor mbah benar Prabowo kalah
suara nya di jabar
sy yakin mbah
yakin sekali

suara prabowo ka… https://t.co/Ff5ReneIow"
309,Sun Mar 10 14:18:57 +0000 2019,EdwinFirmansyah,"RT @PatarPanggabea7: Niat si ibu mau dukung dgn tulus, tp si bos anggap Intel. 

Kalau gue pasti balik 180 derajat dukung Jokowi

Tp karena…"
310,Sun Mar 10 14:18:58 +0000 2019,Juraganbaikhati,"RT @KingsViral: Hanya @prabowo @sandiuno yang bisa merubah Indonesia Adil Makmur !

? Pilih Prabowo Sandi
Jika Ungkapkan Isi hati, Bumi Ind…"
311,Sun Mar 10 14:18:59 +0000 2019,bambangaja1221,"Menurut saya pribadi nih, keliatannya Prabowo dan elit2nya ini Cuma manfaatin PEPES aja untuk naikin popularitasnya… https://t.co/P8owO3OhQr"
312,Sun Mar 10 14:18:59 +0000 2019,cyprezzkill17,"RT @HukumDan: TKN : Pak Prabowo punya data 11 ribu trilliun..pertanyaan saya..Pak Prabowo data 11 ribu trilliun dari mana ..??
BPN : Dari P…"
313,Sun Mar 10 14:19:00 +0000 2019,Davy_suryaman89,RT @IzulV3: @julioMrizki @prabowo @RajaPurwa Eaaaaaa. Gw laminating ah... Difolo presiden ? https://t.co/18vMI7fYRV
314,Sun Mar 10 14:19:00 +0000 2019,agustrihutomo1,RT @lawanfitnah: @yusuf_dumdum Gara2 PS tdk dikasi mndarat di Peswatnya di Banjarmasin smua Bendera O1 diturunin sama Rakyat Banjanrmasin m…
315,Sun Mar 10 14:19:01 +0000 2019,shabahate,RT @Bellysetiawan92: @richan51yahooc1 @Majapahitprabu @Winarko_yuli @Miqdad_92 @Suparno08052468 @bocah_kinei @usagitsukinei @betweenstars__…
316,Sun Mar 10 14:19:01 +0000 2019,RafaellaHusna,"Prabowo dan tim mengakunya nyuruh ibu-ibu PEPES itu CUMA melakukan sosialisasi, dan bukan kampanye hitam. Ah, masa?… https://t.co/A0vc9CyMTO"
317,Sun Mar 10 14:19:01 +0000 2019,arman_effendi,"RT @iRwanS121: Salam Perjuangan dr desa Wates Jaya, Cigombong, Kab Bogor.. 
Mrk msh berjuang utk hak2 mrk... 
Semoga Allah mmberi kemudahan…"
318,Sun Mar 10 14:19:01 +0000 2019,ozill29,"RT @ZAEffendy: Masih ributin ""kemewahan"" Prabowo naik Alphard?
GUE ingetin:
Prabowo gak pura2 miskin, makanya bisa ongkosin kampanye JKW ma…"
319,Sun Mar 10 14:19:01 +0000 2019,edidoank79,"RT @geloraco: Nissa Sabyan Acungkan Dua Jari, Milenial Solid Pilih Prabowo-Sandi
 #WiwiNgemplangJanji #BiroJomblo
https://t.co/xceT2AcJ10"
320,Sun Mar 10 14:19:02 +0000 2019,vivi_roboth,"RT @EDitektif: ""Katanya ganti untung tapi tanah kami hanya mau dipatok dengan harga Rp3.500 permeter, itu tidak manusiawi,"" ucap Muallim, R…"
321,Sun Mar 10 14:19:03 +0000 2019,MaizarEldi,"RT @Tommysoeharto_7: ""saya sangat mengharagai habaib dan ulama dan mendukung bulat yg sudah menjadi keputusan habaib dan ulama untuk pemimp…"
322,Sun Mar 10 14:19:04 +0000 2019,shabahate,RT @NansRanca: @Bellysetiawan92 @richan51yahooc1 @Majapahitprabu @Winarko_yuli @Miqdad_92 @Suparno08052468 @bocah_kinei @usagitsukinei @bet…
323,Sun Mar 10 14:19:04 +0000 2019,arisulya,"RT @agung_faysm: Kalian bs kuasai BALIHO dspanjang jln smp kampung2.
Tp kalian tak mampu membeli hati rakyat.
Rakyat tau 1 periodemu byk yg…"
324,Sun Mar 10 14:19:04 +0000 2019,yandwiputra,"RT @MichelAdamNew: SAYA GA PERCAYA PEMBOHONG

Jokowi : Saya Juga Enggak Ingin Dipuja-puji, Kalau Saya Salah Tinggal Bilang Saja... https://…"
325,Sun Mar 10 14:19:04 +0000 2019,BudiSan30815905,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
326,Sun Mar 10 14:19:05 +0000 2019,Anindit48026322,Nanti saya ingatkan koruptor yg tdk tersentuh hukum...#AkalSehatPilihPrabowoSandi
327,Sun Mar 10 14:19:05 +0000 2019,mariawoelan,@Joans_212 @TeddyGusnaidi @prabowo Yup..klo pake logika si @TeddyGusnaidi  harus nya sama
328,Sun Mar 10 14:19:05 +0000 2019,Fathull44192365,"RT @AADoang5: @BerniKusen @GazimGezim @mohmahfudmd shalom bung,saya pun kristen. sekedar mengingatkan, kasus2 persekusi &amp; penutupan paksa t…"
329,Sun Mar 10 14:19:05 +0000 2019,agustrihutomo1,"RT @Adrian_HeriF: DASAR GOBLOK MALAH MEMBANGUN KEBENCIAN RAKYAT THD FASISME REZIM!

H.F. 
Info terbaru :
Gara2 pesawat pribadi pak prabowo…"
330,Sun Mar 10 14:19:06 +0000 2019,alpinsi_pandi,https://t.co/Qh2wI81R7O satu persatu pendukung @prabowo  beralih ke @jokowi sebagai bukti beliau layak 2 priode n m… https://t.co/HRNPulbQEl
331,Sun Mar 10 14:19:06 +0000 2019,donokaryo,"Namun, sebagai anak seorang ahli ekonomi, fenomena ransel besar Prabowo juga sesuatu yang wajar bagi Yunus. prabowo… https://t.co/tYOSAV6iS0"
332,Sun Mar 10 14:19:06 +0000 2019,arfino_restu,"Prabowo : kamu nganggur, gimana mau dapet pasangan.

Gue : kok lu nganggur, tapi punya pacar?
Kawan : deh, nyarinya… https://t.co/6urkBvrrBr"
333,Sun Mar 10 14:19:06 +0000 2019,nenggusti,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
334,Sun Mar 10 14:19:06 +0000 2019,KsDungu200,"RT @diah_soewarno: Marahkah Prabowo?. Anies Baswedan, Bima Arya, Ridwan Kamil, Ahok, Jokowi...  pilihlah pemimpin yang mengutamakan kepenti…"
335,Sun Mar 10 14:19:07 +0000 2019,arulbahrudin,RT @ngowatchindo: Prabowo-Sandi dari Siak Sri Indrapura Riau https://t.co/bwFgrXwhWf
336,Sun Mar 10 14:19:07 +0000 2019,Asep67213597,RT @Fahrihamzah: Banyak orang melihat manusia dari penampilannya...cengar cengir dibilang santun...berakhlak mulia...sementara yg tegas dan…
337,Sun Mar 10 14:19:08 +0000 2019,RezimTongkol1,RT @zarazettirazr: TKN naiknya mobil apa sih? ??? awas ya klo ada tkn yg naek alphard tak foto tak viralin ???? https://t.co/5CxlEQb9j6
338,Sun Mar 10 14:19:09 +0000 2019,AJSusanto,"RT @TheArieAir: Memoles Prabowo agar nampak seperti Islami

Sama sulitnya dengan

Memoles Ratna agar nampak seperti Raisa https://t.co/RLHn…"
339,Sun Mar 10 14:19:09 +0000 2019,Agustawan13,"RT @liem_id: Kreatif kali cawapres 02..
Cebi sekolam bisa kelojotan..hahaha..???
#PastikanCoblos02
#ILCSambharMenyambar

Sandiaga Bilang: S…"
340,Sun Mar 10 14:19:10 +0000 2019,abuabna,"Jokowi yang diusung oleh PDIP dengan berbagai intrik menyelimuti, berhasil mengalahkan Prabowo pada pilpres 2014, d… https://t.co/t9NUPaYt4N"
341,Sun Mar 10 14:19:11 +0000 2019,brastobadjingan,"tetap smangat dengan kebodohan yg alami. 
kami dukung. 
Allah Sang Maha Berkehendak,jangan dipameri kepongahan. 
Na… https://t.co/xCvjrNl0qZ"
342,Sun Mar 10 14:19:12 +0000 2019,draja249,"@yusuf_dumdum @PartaiSocmed Sementara saya hanya bisa jelaskan ini

https://t.co/IdRbHYD24Y"
343,Sun Mar 10 14:19:12 +0000 2019,aiek_esthreem,"@rmolco @T3luk_Belanga #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres @prabowo Cawapres @sandiuno… https://t.co/SlTOgbOGZf"
344,Sun Mar 10 14:19:13 +0000 2019,no_pki_jil,RT @MichelAdamNew: TERUS mention/tag @prabowo dan @sandiuno di setiap tuitan kita untuk menaikkan tren perbincangan tentang @prabowo dan @s…
345,Sun Mar 10 14:19:14 +0000 2019,ndCapio,"RT @mhmfikri: Pendukung Jokowi itu ibarat pemakai Windows yg gak mau pusing"" tinggal klak-klik gampangin urusan, ora mao mikir.

Sementara…"
346,Sun Mar 10 14:19:15 +0000 2019,krisnaplano,RT @kakek_cebong: @SuburBur @BadjaNuswantara @prabowo Kepanikan Kubu 02.Pengerusakan Baliho 01 DiJalan Di Samping Bandara Di Kota Banjarmas…
347,Sun Mar 10 14:19:16 +0000 2019,linda_ceriwis,"Allahu Akbar.. Semoga Pak PRABOWO-SANDI MENANG dan semua partai2 pendukungnya termasuk PAN lolos ke Senayan.. 

Aam… https://t.co/8dpLGXcTCV"
348,Sun Mar 10 14:19:16 +0000 2019,teguhbiyanto,RT @mahendradatta: Anies adalah Model Pemerintahan Prabowo di skala Jakarta. Inilah contoh bila Prabowo memimpin Indonesia https://t.co/CBV…
349,Sun Mar 10 14:19:16 +0000 2019,agustrihutomo1,RT @hawk430: Info terbaru pesawat pribadi Prabowo tdk dpt ijin untuk mendarat di bandara Samsudinnoor Bjrmasin utk menghadiri haul guru sek…
350,Sun Mar 10 14:19:17 +0000 2019,JabreakYudha,"@laskar_minang @prabowo Mantul bang @laskar_minang
#Prabowo_Sandi_DibutuhkanRakyat"
351,Sun Mar 10 14:19:17 +0000 2019,asword_151,"RT @laskar_minang: MAAF???

Hanya buat pendukung Pak @prabowo supaya semakin yakin pilih 02?

#PakPrabowoKapanFolbeknya https://t.co/2hogN0…"
352,Sun Mar 10 14:19:18 +0000 2019,imamwom,@saididu @rmolco @prabowo Infonya seperti itu pak https://t.co/EzvRdYooJL
353,Sun Mar 10 14:19:19 +0000 2019,eggikadar,"RT @Rusydi_riau40: Selamat Pagi Twip.. Pagi Ini Mucul TT Dengan Tagar : #Prabowo_Sandi_DibutuhkanRakyat 

Benarkah @prabowo @sandiuno dibut…"
354,Sun Mar 10 14:19:20 +0000 2019,Laskar_surajaya,"RT @harysantana: #RakyatPilihPrabowoDanSandi 
@Prabowo @sandiuno Cc @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahte…"
355,Sun Mar 10 14:19:20 +0000 2019,Abdulrokhimgma2,"RT @AnnaSuezann: Data dari GOOGLE TRENDS selama Februari 2019:

Prabowo-Sandi = 78.24 %
Jokowi-Ma'aruf = 21.76 %

Ya Allah..!! Semoga harap…"
356,Sun Mar 10 14:19:21 +0000 2019,DevilJacko,"RT @roninkhalid: Mas @prabowo mencintai rakyat, rakyatpun mencintai mas @prabowo 

Sesederhana itu. https://t.co/A0WKvR4sRo"
357,Sun Mar 10 14:19:21 +0000 2019,MangRyan04,"Indonesia Menang 
Adil Makmur
Bersama Pak. @prabowo dan Bang. @sandiuno 
#RakyatPilihPrabowoDanSandi"
358,Sun Mar 10 14:19:23 +0000 2019,Asep67213597,"RT @AkihitoKanbara_: Soekarno tdk pengalaman memimpin negara, tp bs membuat Indonesia disegani negara lain.

Soeharto tdk pengalaman jd pre…"
359,Sun Mar 10 14:19:23 +0000 2019,edidoank79,"RT @JohansyahUntung: @NSusan13 Walaupun sekarang berkontestasi, setidaknya SHOW SOME RESPECT, karena tanpa @prabowo mereka bukan siapa2, ap…"
360,Sun Mar 10 14:19:23 +0000 2019,KsDungu200,"RT @AyangCakep: Badan sehat dan bugar adalah salah satu kebutuhan untuk menjadi pemimpin Indonesia yang luas wilayahnya Wow.

Badan sehat a…"
361,Sun Mar 10 14:19:24 +0000 2019,kawanFH,2 ijin yang diminta. Yang 1 dikasih.
362,Sun Mar 10 14:19:25 +0000 2019,RakyatKritis,"@Dahnilanzar @fadlizon Wajib dukung 02 untuk warga NU

https://t.co/JMoJcw6igf"
363,Sun Mar 10 14:19:25 +0000 2019,dedstopaz,"RT @IbuCamat02: Jika ada yang nantang perang sama komandan perang. Anggap saja mereka itu remaja yang baru keluar dari tempurungnya.
@prabo…"
364,Sun Mar 10 14:19:26 +0000 2019,Fathull44192365,"RT @BayuPutroM: @BerniKusen @GazimGezim @mohmahfudmd Ooooo..... Jadi menurut logika bapak, seandainya PKI menolong korban bencana alam, kit…"
365,Sun Mar 10 14:19:26 +0000 2019,Marco10213678,@Laskar_surajaya @Mekoesnadi_10 @HasrulHasrul4 @riantibaskoro @doc_tetty88 @dherma98 @prabowo @sandiuno… https://t.co/pwctEZ6QhM
366,Sun Mar 10 14:19:26 +0000 2019,nay_shihab,@niko_yusman berhub rezim skg adlh rezim kebulakbalik. ucapan maruarar sirait bs sj justru kebalikan nya. mrk ingin… https://t.co/BJgR3JDdy3
367,Sun Mar 10 14:19:26 +0000 2019,arisulya,"RT @pisceslla: Bagi saya siihh bapak udah presiden.. Tinggal nunggu resminya tgl 17 April 2019 ajah..

#RakyatPilihPrabowoDanSandi 
@prabow…"
368,Sun Mar 10 14:19:27 +0000 2019,Babe03595243,@pr4s01 @CakKhum @prabowo PD dia presiden ke 8 ??
369,Sun Mar 10 14:19:27 +0000 2019,rifkian16354679,RT @Dahnilanzar: Bersama para relawan @prabowo @sandiuno di Gersik https://t.co/X058iCarhZ
370,Sun Mar 10 14:19:27 +0000 2019,irsyadbustaman,RT @diah_soewarno: Nissa nampak makin imut diantara pak Prabowo dan pak Hashim. Nissa yang ceria. Nissa yang di idolakan milenial #Pastikan…
371,Sun Mar 10 14:19:28 +0000 2019,arulbahrudin,"RT @rizkikitri: riau bung
@prabowo @sandiuno @Rusydi_riau40 @Dahnilanzar @Astuty64 @WajahMuslim17 @Cobeh09 @SusandraWardan1 @marierteman @K…"
372,Sun Mar 10 14:19:28 +0000 2019,Aby33710331,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
373,Sun Mar 10 14:19:29 +0000 2019,BrowSniperBack,"RT @IbuCamat02: @BrowSniperBack @sandiuno @aniesbaswedan @prabowo Kacang lupa kulit.
#02PASdihati"
374,Sun Mar 10 14:19:29 +0000 2019,caturHartono5,"RT @rsoekarnoputri: Hari Ini, Putri Bung Karno Bekali Ribuan Relawan Prabowo-Sandi 
 https://t.co/HRZZvAKdmf"
375,Sun Mar 10 14:19:29 +0000 2019,IZ71569177,RT @imamwom: Benarkah berita ini : pesawat pribadi pak prabowo tdk dapat ijin untuk mendarat di bandara samsudinnoor bjrmasin.utk menghadir…
376,Sun Mar 10 14:19:29 +0000 2019,rukamhamerr,"Innalilahi wainaikaihi roji'un
Smoga amal ibadahny di terima
Di sisiNYA"
377,Sun Mar 10 14:19:29 +0000 2019,Laskar_surajaya,@harysantana @prabowo @sandiuno @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahtera… https://t.co/SQorKR1o0X
378,Sun Mar 10 14:19:30 +0000 2019,JoRiky,@FadilRenjana @saididu @imamwom @rmolco @prabowo Satu pesawat emang?
379,Sun Mar 10 14:19:30 +0000 2019,asword_151,"RT @Jhonkosmik: Di mata saya, @prabowo apalagi @sandiuno bukanlah hal penting.

Hal yg penting bagi saya adalah turut serta berjuang menyel…"
380,Sun Mar 10 14:19:30 +0000 2019,SutriaSucces,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
381,Sun Mar 10 14:19:31 +0000 2019,Vife70664464,"@N0essChe @betweenstars___ @prabowo @sandiuno @Aswin_Fadillah @shabahate @Tyo_rahj @SusandraWardan1 Sadaap.. 
Geber… https://t.co/e6xZGHC8M7"
382,Sun Mar 10 14:19:31 +0000 2019,kopral_jon00,"RT @RanupsProSandi: Jelas ya! @aagym teman baik sejak muda dg @prabowo karena ortu Aagym jg TNI!

Pernyataan Resmi Aa Gym Terkait Pernyataa…"
383,Sun Mar 10 14:19:31 +0000 2019,arman_effendi,"RT @AnnaSuezann: Data dari GOOGLE TRENDS selama Februari 2019:

Prabowo-Sandi = 78.24 %
Jokowi-Ma'aruf = 21.76 %

Ya Allah..!! Semoga harap…"
384,Sun Mar 10 14:19:31 +0000 2019,daddytwoeight,"@putrabanten80 17 April 2019 kita batalin panggung boneka pemerintah Yang Sekarang. Prabowo Sandi Pilihan rakyat ,… https://t.co/4elGcvmyNM"
385,Sun Mar 10 14:19:32 +0000 2019,Mirvajualdi1,"RT @Valhalla_Asgard: Insya Allah, 38 hari lagi Indonesia kembali H38AT di bawah kepemimpinan Pak @prabowo dan Bang @sandiuno

Design : IG @…"
